"Ticker","Year","Quarter","DataSource","Result","QuarterEndPrice","CurrentPrice","OrdinaryShares","EpsAnnualized","BookValuePerShare","PaidUpCapital","Premium","Reserves","LtLiabilities","TotalFunds","FixedAssets","Depreciation","NetFixedAssets","NonCoreAssets","Investments","WorkInProgress","Cash","Receivables","AdvancesPrepaymentsLoansDeposits","Inventory","TotalCurrentAssets","StLiabilities","DeferredLiabilities","TotalStLiabilities","ApplicationOfFunds","EnergySales","CostOfProduction","GrossProfit","DividendIncome","ForexGainLoss","OtherIncome","AdminExpenses","OperatingProfit","InterestIncomeExpense","Depreciation","Provisions","ProfitBeforeTax","Bonus","ProfitAfterTax"
"SHPC","2016/17","4","Audited","NaN","1168.0","508.0","13669.575","20.551122211187984","121.2106823511338","1366957.5","0.0","289941.0132","3106227.487","4763126.0","4476809.511","286308.2163","4190501.295","0.0","7000.0","0.0","58235.4657","224345.2665","403960.6613","0.0","686541.3934","120916.6894","0.0","120916.6894","4763125.999","795126.1392","75354.48883","719771.6504","0.0","-136.10316","653.8522","20953.08727","699336.3121","-261573.6553","151060.811","158.2373","286543.6085","5618.50213","280925.1064"
"SHPC","2019/20","4","Published","NaN","223.0","508.0","25531.0","14.42891508362383","125.83956703615213","2553100.0","0.0","659709.986","1981488.933","5194298.919","0.0","0.0","3768695.979","0.0","1230750.0","0.0","77894.579","0.0","400969.71","13044.795","491909.084","297056.145","0.0","297056.145","5194298.918","860784.011","80189.422","780594.589","0.0","0.0","787.412","175725.82","605656.181","-228366.65","0.0","0.0","377289.531","7397.834","368384.631"
"SHPC","2013/14","2","Published","NaN","0.0","508.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"SHPC","2022/23","4","Published","NaN","355.0","508.0","30892.51","13.18188742190259","179.76332046182068","3089251.0","0.0","2464089.175","996058.551","6549398.726","0.0","0.0","3773348.147","0.0","2992717.5","0.0","42572.702","0.0","536685.913","23568.372","602826.987","389851.406","429642.5","819493.906","6549398.728","763511.946","95816.406","667695.54","0.0","0.0","6767.779","175535.159","498928.16","-71226.199","0.0","0.0","427701.961","8554.039","407221.589"
"SHPC","2015/16","2","Published","NaN","825.0","508.0","10550.0","-3.653408530805687","101.83442868909952","1055000.0","0.0","19353.22267","3053634.274","4127987.497","3019661.179","74521.02464","2945140.155","0.0","0.0","1262874.406","39868.8399","0.0","294753.5108","0.0","334622.3507","414649.4144","0.0","414649.4144","4127987.497","174133.02","26859.2544","147273.7656","0.0","0.0","1.33","7851.439","139423.66","-96423.67443","62271.71119","0.0","-19271.73","0.0","-19271.73"
"SHPC","2024/25","4","Published","NaN","626.91","508.0","37379.937","8.66158891600058","173.34016047164553","3737993.71","0.0","2741450.568","122430.555","6601874.833","0.0","0.0","3020116.109","0.0","3915251.62","0.0","153940.047","0.0","538045.779","24074.144","716059.97","492985.376","556567.49","1049552.866","6601874.833","684802.299","101265.431","583536.868","0.0","0.0","-2870.222","178457.057","402209.589","-59427.517","0.0","0.0","342782.072","6925.001","323769.648"
"SHPC","2021/22","3","Published","NaN","375.4","508.0","30892.51","19.424806422872944","126.7985147208822","3089251.0","0.0","827873.384","1687325.453","5604449.837","0.0","0.0","3877460.951","0.0","1257450.0","0.0","72793.616","0.0","479793.796","19662.48","572249.892","102711.005","0.0","102711.005","5604449.838","740047.0","59488.378","680558.622","0.0","0.0","51.374","133919.839","546690.157","-80891.531","0.0","0.0","465798.626","9315.973","450060.77"
"SHPC","2023/24","4","Published","NaN","339.5","508.0","33981.761","10.716745462367298","174.14987372196515","3398176.1","0.0","2519743.287","582507.813","6500427.2","0.0","0.0","3356193.045","0.0","3197502.774","0.0","271552.695","0.0","560425.669","22965.449","854943.813","441662.43","466550.0","908212.43","6500427.202","759184.338","94283.532","664900.806","0.0","0.0","-45953.976","178238.479","440708.351","-56024.424","0.0","0.0","384683.927","8621.682","364173.883"
"SHPC","2025/26","1","Published","NaN","487.0","508.0","37379.937","17.63418852204058","170.60181008330756","3737993.71","0.0","2639091.203","121975.218","6499060.131","0.0","0.0","2981432.881","0.0","3606696.239","0.0","234925.984","0.0","523497.462","24074.144","782497.59","391767.93","479798.648","871566.578","6499060.132","220207.497","23195.011","197012.486","0.0","0.0","41220.239","44464.869","193767.856","-8728.25","0.0","0.0","185039.606","0.0","164791.214"
"SHPC","2019/20","1","Published","NaN","194.0","508.0","23210.0","35.155795984489444","131.88659801809564","2321000.0","0.0","740087.94","2243050.931","5304138.871","0.0","0.0","3871260.346","0.0","1143250.0","1452.014","84023.845","0.0","423351.722","7464.344","514839.911","226663.401","0.0","226663.401","5304138.87","327723.132","16805.55","310917.582","0.0","0.0","0.0","44455.07377","266462.5082","-61898.427","0.0","0.0","204564.0812","0.0","203991.5062"
"SHPC","2020/21","3","Published","NaN","374.0","508.0","28084.1","16.15325938876446","121.84781613083561","2808410.0","0.0","613576.253","1981293.583","5403279.836","0.0","0.0","3646792.005","0.0","1246750.0","913.62","92500.607","0.0","489016.875","10016.756","591534.238","82710.027","0.0","82710.027","5403279.836","663644.199","53978.72","609665.479","0.0","0.0","100.0","130542.217","479223.262","-137908.124","0.0","0.0","341315.138","0.0","340237.314"
"SHPC","2018/19","3","Published","NaN","243.0","508.0","23210.0","13.177180611805255","122.97325497630332","2321000.0","0.0","533209.248","2494466.493","5348675.741","0.0","0.0","3924548.799","0.0","793250.0","2612.935","426119.958","0.0","275737.903","17786.552","719644.413","91380.406","0.0","91380.406","5348675.741","602823.8837","54678.43417","548145.4495","0.0","0.0","41256.38003","142143.187","447258.6425","-209078.186","0.0","0.0","238180.4565","0.0","229381.7715"
"SMH","2022/23","3","Published","NaN","570.1","571.5","5000.0","12.895218933333334","109.52625619999999","500000.0","0.0","47631.281","874500.0","1422131.281","0.0","0.0","1328817.542","0.0","0.0","0.0","63583.372","20723.509","11401.246","1588.523","97296.65","964.738","3018.173","3982.911","1422131.281","171452.153","14656.938","156795.215","0.0","0.0","1257.227","5502.825","152549.617","-67903.484","34803.759","488.455","49353.919","996.848","48357.071"
"SMH","2022/23","2","Published","NaN","0.0","571.5","4000.0","25.09202","113.2576065","400000.0","0.0","53030.426","899140.0","1352170.426","0.0","0.0","1339059.264","0.0","0.0","0.0","7953.267","29798.148","11686.876","2058.459","51496.75","31138.834","7246.752","38385.586","1352170.428","139339.892","13600.602","125739.29","0.0","0.0","953.699","3970.31","122722.679","-47600.207","23397.014","506.909","51218.549","1034.509","50184.04"
"SMH","2025/26","3","Published","NaN","600.0","571.5","5350.0","9.418581433021807","130.95307757009346","535000.0","0.0","165598.965","619000.0","1319598.965","0.0","0.0","1225888.287","0.0","10000.0","0.0","505.315","30382.714","91784.527","6210.844","128883.4","42158.528","3014.194","45172.722","1319598.965","138409.18","18946.248","119462.932","0.0","0.0","402.127","7254.6","112610.459","-37843.83","35813.776","381.738","38571.115","779.057","37792.058"
"SMH","2024/25","1","Published","NaN","1033.0","571.5","5000.0","28.332367200000004","131.4960434","500000.0","0.0","157480.217","766645.0","1424125.217","0.0","0.0","1283352.913","0.0","10000.0","0.0","65559.411","40725.596","24980.739","6126.706","137392.452","6620.147","0.0","6620.147","1424125.217","71880.52","6476.474","65404.046","0.0","0.0","732.773","2462.663","63674.156","-15786.406","11384.493","357.732","36145.525","730.065","35415.459"
"SMH","2024/25","3","Published","NaN","925.17","571.5","5350.0","11.647966853582554","119.74714485981308","535000.0","0.0","105647.225","704000.0","1344647.225","0.0","0.0","1266310.778","0.0","10000.0","0.0","17416.012","19384.504","27713.922","6149.004","70663.442","2326.995","0.0","2326.995","1344647.225","150281.005","17984.527","132296.478","0.0","0.0","1495.246","6549.277","127242.447","-44633.129","34436.295","472.096","47700.928","963.46","46737.467"
"SMH","2024/25","2","Published","NaN","1075.3","571.5","5350.0","17.077450841121493","119.54989514018692","535000.0","0.0","104591.939","733920.0","1373511.939","0.0","0.0","1272796.196","0.0","10000.0","0.0","20540.066","44709.866","25467.229","6126.206","96843.367","6163.624","0.0","6163.624","1373475.939","116635.853","13489.514","103146.339","0.0","0.0","1236.418","4172.952","100209.806","-30326.656","22797.827","461.436","46623.887","941.706","45682.181"
"SMH","2022/23","4","Published","NaN","564.8","571.5","5000.0","11.0587982","110.9136404","500000.0","0.0","54568.202","865490.0","1420058.202","0.0","0.0","1324372.931","0.0","10000.0","0.0","42346.677","39462.131","8752.614","4224.759","94786.181","6444.667","3656.243","10100.91","1419058.202","217125.692","18786.513","198339.179","0.0","0.0","2238.935","7233.35","193344.764","-89925.978","46426.423","558.525","56433.838","1139.847","55293.991"
"SMH","2023/24","2","Published","NaN","627.0","571.5","5000.0","23.060018","121.8822226","500000.0","0.0","109411.113","822140.0","1431551.113","0.0","0.0","1311868.85","0.0","10000.0","0.0","73186.678","28818.809","8277.777","5367.863","115651.127","1506.792","4461.071","5967.864","1431552.113","136637.205","10855.489","125781.716","0.0","0.0","3029.869","4050.881","124760.704","-41611.617","23728.302","582.324","58838.461","1188.416","57650.045"
"SMH","2023/24","1","Published","NaN","506.1","571.5","5000.0","36.22364","119.40812379999998","500000.0","0.0","97040.619","849090.0","1446130.619","0.0","0.0","1323182.132","0.0","10000.0","0.0","55447.751","55867.777","3557.486","4790.618","119663.632","2267.187","4447.958","6715.145","1446130.619","87092.88","6119.761","80973.119","0.0","0.0","1885.337","2614.529","80243.927","-21821.087","11752.513","457.37","46212.957","933.407","45279.55"
"SMH","2024/25","4","Published","NaN","871.07","571.5","5350.0","13.154988037383179","124.16615775700934","535000.0","0.0","129288.944","689700.0","1353988.944","0.0","0.0","1261212.895","0.0","10000.0","0.0","17589.395","38832.124","23735.881","6190.265","86347.664","3571.615","0.0","3571.615","1353988.944","198698.28","21596.586","177101.694","0.0","0.0","11143.44","8790.643","179454.49","-58943.813","47969.772","710.901","71830.004","1450.818","70379.186"
"SMH","2023/24","4","Published","NaN","863.0","571.5","5000.0","14.1037358","124.4559494","500000.0","0.0","122279.747","785345.0","1407624.747","0.0","0.0","1292201.677","0.0","10000.0","0.0","16710.871","41632.543","47664.382","5415.128","111422.924","5999.854","0.0","5999.854","1407624.747","219615.296","22496.786","197118.51","0.0","0.0","8626.774","7021.799","198723.485","-78585.312","47453.49","712.31","71972.373","1453.694","70518.679"
"SMH","2022/23","1","Published","NaN","0.0","571.5","4000.0","42.828678","121.44851625","400000.0","0.0","85794.065","926090.0","1411884.065","0.0","0.0","1350392.673","0.0","0.0","0.0","9198.88","57810.766","4082.35","1734.261","72826.257","6284.998","5049.867","11334.865","1411884.065","86810.666","5769.194","81041.472","0.0","0.0","907.784","2367.754","79581.502","-23713.695","11723.633","432.613","43711.561","882.883","42828.678"
"SMH","2025/26","1","Published","NaN","825.0","571.5","5350.0","24.7786414953271","130.36081813084112","535000.0","0.0","162430.377","667700.0","1365130.377","0.0","0.0","1249265.599","0.0","10000.0","0.0","35997.179","39399.071","28816.029","6263.165","110475.443","1613.886","2996.781","4610.666","1365130.377","68594.505","7301.179","61293.326","0.0","0.0","346.704","1772.31","59867.72","-13761.042","11947.296","334.762","33824.62","683.188","33141.433"
"SMH","2025/26","2","Published","NaN","716.0","571.5","5350.0","10.194669158878506","128.98647588785045","535000.0","0.0","155077.646","629200.0","1319277.646","0.0","0.0","1237785.433","0.0","10000.0","0.0","7179.864","25149.554","57544.778","6190.265","96064.461","21801.219","2771.028","24572.247","1319277.647","93826.042","12907.427","80918.615","0.0","0.0","384.222","2877.467","78425.37","-26400.372","23916.629","275.462","27832.907","562.167","27270.74"
"SMH","2023/24","3","Published","NaN","680.0","571.5","5000.0","15.161911466666666","121.7236472","500000.0","0.0","108618.236","797500.0","1406118.236","0.0","0.0","1302083.52","0.0","10000.0","0.0","62048.927","22218.601","8832.697","5387.058","98487.283","1148.199","3304.368","4452.566","1406118.236","171124.033","15888.98","155235.053","0.0","0.0","3272.142","5160.651","153346.543","-59115.199","35627.79","574.315","58029.239","1172.071","56857.168"
"BHCL","2024/25","4","Published","NaN","0.0","547.6","9091.013","4.37418129310782","0.0","909101.3","0.0","16513.3","279640.4","1205255.0","0.0","0.0","1044149.812","0.0","16000.0","0.0","39081.276","26545.428","297068.327","0.0","362695.031","217589.843","0.0","217589.843","1205255.0","152562.363","14462.775","138099.588","0.0","0.0","1017.933","11418.296","127699.225","-50822.086","35627.683","404.245","40845.211","824.989","39765.739"
"BHCL","2025/26","3","Published","NaN","557.0","547.6","9091.013","10.425401584326558","109.63549342631012","909101.3","0.0","87596.396","261640.4","1258338.096","0.0","0.0","1017459.538","0.0","125000.0","0.0","114574.136","27312.476","2253.789","0.0","144140.401","28261.843","0.0","28261.843","1258338.096","138139.741","9115.605","129024.136","0.0","0.0","125.633","11556.884","117592.885","-17603.804","26690.273","718.328","72580.48","1465.976","71083.096"
"BHCL","2024/25","1","Published","NaN","0.0","547.6","4636.417","8.540726686145788","0.0","463641.7","0.0","-2221.884","648200.0","1109619.816","0.0","0.0","1070805.52","0.0","7000.0","0.0","8302.842","24196.655","4208.374","0.0","36707.871","4893.575","0.0","4893.575","1109619.816","36946.938","1810.532","35136.406","0.0","0.0","1001.735","3422.739","32715.402","-13346.692","8906.921","102.526","10359.263","209.236","9899.5926"
"BHCL","2025/26","1","Published","NaN","400.0","547.6","9091.013","7.811882790179707","103.76941293561015","909101.3","0.0","34267.782","274640.4","1218009.482","0.0","0.0","1035253.463","0.0","119000.0","0.0","55865.95","28356.355","2604.784","0.0","86827.089","23071.07","0.0","23071.07","1218009.482","41572.31","3383.571","38188.739","0.0","0.0","123.212","4718.342","33593.609","-6365.695","8896.349","179.649","18151.916","366.631","17754.482"
"BHCL","2025/26","2","Published","NaN","532.0","547.6","9091.013","11.047345548840376","107.3401150124854","909101.3","0.0","66729.081","267640.4","1243470.781","0.0","0.0","1026355.815","0.0","122000.0","0.0","87094.775","38923.549","887.507","0.0","126905.831","31790.865","0.0","31790.865","1243470.781","96288.993","6650.963","89638.03","0.0","0.0","124.491","8165.168","81597.353","-12013.104","17793.996","507.544","51282.709","1035.805","50215.781"
"BHCL","2024/25","3","Published","NaN","0.0","547.6","4636.417","2.831372300348882","99.48497924151343","463641.7","0.0","-2387.851","615900.0","1077153.849","0.0","0.0","1053294.439","0.0","13000.0","0.0","35206.879","0.0","4205.983","0.0","39412.862","28553.452","0.0","28553.452","1077153.849","91454.62","11178.029","80276.591","0.0","0.0","2398.32","7983.646","74691.265","-38362.641","26483.057","0.0","9845.567","0.0","9845.567"
"BHCL","2024/25","2","Published","NaN","0.0","547.6","4636.417","10.751047630098844","102.77847009878533","463641.7","0.0","12882.146","640100.0","1116623.846","0.0","0.0","1061970.492","0.0","10000.0","0.0","20287.214","28913.362","3386.553","0.0","52587.129","7933.775","0.0","7933.775","1116623.846","80078.062","6728.399","73349.663","0.0","0.0","1001.735","5882.529","68468.869","-25738.695","17807.004","0.0","24923.17","0.0","24923.17"
"SMJC","2022/23","3","Published","NaN","340.0","452.0","11200.0","5.412093214285714","104.51219732142859","1120000.0","0.0","50536.61","1166129.252","2336665.862","0.0","0.0","1673110.989","0.0","458370.299","0.0","156264.071","26181.935","69997.143","0.0","252443.149","45645.899","1612.676","47258.575","2336665.862","198768.35","15759.346","183009.004","0.0","0.0","7961.28","20414.274","170556.01","-78617.518","45080.542","459.208","46398.742","937.159","45461.583"
"SMJC","2022/23","2","Published","NaN","0.0","452.0","5712.0","18.926024509803923","110.35149737394958","571200.0","0.0","59127.753","1193599.252","1823927.005","0.0","0.0","1688003.937","0.0","138440.563","0.0","7535.514","31957.586","64426.757","0.0","103919.857","104777.106","1660.246","106437.352","1823927.005","159727.837","15371.678","144356.159","0.0","0.0","957.51","6375.859","138937.81","-53045.418","30179.42","545.987","55166.985","1114.259","54052.726"
"SMJC","2025/26","3","Published","NaN","499.4","452.0","11732.0","3.0491362654847136","108.09263279918171","1173200.0","0.0","94942.768","910929.475","2179072.243","0.0","0.0","1563699.208","0.0","771102.024","0.0","1689.916","92637.902","32425.293","0.0","126753.111","281658.028","824.072","282482.1","2179072.243","173249.343","21640.405","151608.938","0.0","0.0","507.713","7674.177","144442.474","-73335.368","43453.684","271.004","27382.418","553.068","26829.35"
"SMJC","2024/25","1","Published","NaN","577.0","452.0","11200.0","13.816121071428572","113.85460964285714","1120000.0","0.0","155171.628","986283.252","2261454.88","0.0","0.0","1644293.475","0.0","583440.563","0.0","11454.819","50225.738","31591.18","0.0","93271.737","58362.67","1188.226","59550.896","2261454.879","87135.336","6230.723","80904.613","0.0","0.0","1257.512","3474.702","78687.423","-23867.343","14946.715","390.759","39482.606","797.467","38685.139"
"SMJC","2023/24","4","Audited","NaN","406.0","452.0","11200.0","4.672600480357143","109.78746697321428","1120000.0","0.0","109619.6301","984585.0335","2214204.664","1895666.503","239522.9473","1656143.555","0.0","315000.0","0.0","21412.8524","0.0","425739.5287","0.0","447152.3811","204091.2729","0.0","204091.2729","2214204.664","251315.8078","31729.3478","219586.46","0.0","0.0","13215.3435","8678.41145","224123.392","-107733.8987","59786.85979","528.61743","56074.01605","1132.05267","52333.12538"
"SMJC","2024/25","3","Published","NaN","558.79","452.0","11732.0","3.5881377429253325","107.26147647459939","1173200.0","0.0","85191.642","1027825.252","2286216.894","0.0","0.0","1621519.694","0.0","820908.595","0.0","82858.264","25046.719","41975.285","0.0","149880.268","305121.919","969.744","306091.663","2286216.894","178920.942","23443.392","155477.55","0.0","0.0","1127.395","8320.959","148283.986","-70902.073","44840.145","318.909","32222.859","650.835","31572.024"
"SMJC","2022/23","4","Audited","NaN","250.0","452.0","11200.0","5.478027633928572","105.14193756071428","1120000.0","0.0","57589.70068","1075606.922","2253196.623","1889103.298","179736.0875","1709367.21","0.0","250000.0","0.0","425708.724","0.0","223415.3504","0.0","649124.0744","355294.6631","0.0","355294.6631","2253196.622","254725.097","33194.10737","221530.9896","0.0","0.0","20226.88709","7537.63736","234220.2394","-107985.1677","60031.24653","613.539","65590.28612","1298.114","61353.9095"
"SMJC","2024/25","2","Published","NaN","543.9","452.0","11200.0","6.669996785714287","113.74964794642857","1120000.0","0.0","153996.057","959081.252","2233077.309","0.0","0.0","1636358.997","0.0","683440.563","0.0","30706.759","39639.001","25342.646","0.0","95688.406","181263.379","1147.278","182410.657","2233077.309","136250.595","17827.734","118422.861","0.0","0.0","1380.236","6043.696","113759.401","-45366.711","29893.43","377.293","38121.967","769.985","37351.982"
"SMJC","2022/23","4","Published","NaN","250.0","452.0","11200.0","5.673268571428571","105.31932151785715","1120000.0","0.0","59576.401","1075606.923","2255183.324","0.0","0.0","1667226.946","0.0","350850.563","0.0","425708.725","48455.942","115794.433","0.0","589959.1","349861.396","2991.89","352853.286","2255183.323","255025.658","33551.377","221474.281","0.0","0.0","20372.722","9905.504","231941.499","-107923.925","58558.04","635.406","64824.128","1283.52","63540.608"
"SMJC","2023/24","2","Published","NaN","383.0","452.0","11200.0","11.772936249999999","111.02840571428573","1120000.0","0.0","123518.144","1100548.624","2344066.768","0.0","0.0","1681068.383","0.0","463626.063","0.0","161518.259","33060.146","14966.098","0.0","209544.503","8147.17","2025.013","10172.183","2344066.766","163335.301","10940.169","152395.132","0.0","0.0","8183.581","6110.986","154467.727","-57649.505","28864.766","665.944","67287.512","1359.069","65928.443"
"SMJC","2023/24","1","Published","NaN","237.9","452.0","11200.0","19.36690714285714","109.98366446428571","1120000.0","0.0","111817.042","1121641.252","2353458.294","0.0","0.0","1694563.21","0.0","463440.563","0.0","114797.026","81913.296","7958.989","0.0","204669.311","6914.507","2300.283","9214.79","2353458.294","107758.303","6153.917","101604.386","0.0","0.0","6854.463","3454.536","105004.313","-34111.363","15000.0","547.751","55345.199","1117.859","54227.34"
"SMJC","2024/25","4","Published","NaN","532.46","452.0","11732.0","2.1790022161609275","106.6232460790999","1173200.0","0.0","77703.923","918005.203","2168909.126","0.0","0.0","1611948.405","0.0","721049.501","0.0","107109.608","44526.706","75005.078","0.0","226641.392","389611.287","1118.885","390730.172","2168909.126","232432.251","37978.115","194454.136","0.0","0.0","1638.196","12140.258","183952.074","-99466.272","57743.32","258.223","26484.259","534.85","25564.054"
"SMJC","2023/24","4","Published","NaN","406.0","452.0","11200.0","4.46171375","109.54725839285715","1120000.0","0.0","106929.294","1025999.879","2252929.173","0.0","0.0","1654806.971","0.0","583301.268","0.0","21402.927","44978.712","9876.415","0.0","76258.054","56307.46","5129.659","61437.119","2252929.174","251322.949","30500.127","220822.822","0.0","0.0","12834.572","9853.856","223803.538","-107739.001","61802.32","499.712","53762.505","1063.965","49971.194"
"SMJC","2022/23","1","Published","NaN","0.0","452.0","5712.0","32.958380252100845","109.12808018207284","571200.0","0.0","52139.594","1160860.634","1784200.228","0.0","0.0","1702668.836","0.0","53428.236","0.0","50141.182","68487.738","49719.086","0.0","168348.006","139294.148","1421.35","140715.498","1783729.58","103343.294","10730.164","92613.13","0.0","0.0","425.107","2752.301","90285.936","-26726.317","15073.702","470.646","48015.271","950.704","47064.567"
"SMJC","2025/26","1","Published","NaN","489.0","452.0","11732.0","10.462510057961133","108.42140606887146","1173200.0","0.0","98799.936","954881.475","2226881.411","0.0","0.0","1613072.674","0.0","771102.024","0.0","49938.024","46501.389","32520.042","0.0","128959.455","285310.195","942.547","286252.742","2226881.411","81157.393","6918.989","74238.404","0.0","0.0","280.287","1783.312","72735.379","-26135.548","14970.742","309.965","31319.124","632.582","30686.542"
"SMJC","2025/26","2","Published","NaN","494.0","452.0","11732.0","3.8516210364814185","107.73159120354585","1173200.0","0.0","90707.028","923793.474","2187700.502","0.0","0.0","1576609.24","0.0","771102.024","0.0","31585.615","57653.522","31954.45","0.0","121193.587","280510.379","693.97","281204.349","2187700.502","122668.69","16089.269","106579.421","0.0","0.0","280.395","4229.359","102630.457","-50130.665","29212.213","228.218","23059.361","465.752","22593.609"
"SMJC","2023/24","3","Published","NaN","384.0","452.0","11200.0","6.174842976190475","109.91531642857143","1120000.0","0.0","111051.544","1090900.624","2321952.168","0.0","0.0","1664900.155","0.0","478616.063","0.0","140802.04","23177.687","22705.87","0.0","186685.597","6656.484","1593.163","8249.647","2321952.168","198962.949","21704.924","177258.025","0.0","0.0","9954.609","8383.493","178829.141","-80687.241","44680.056","523.926","52937.918","1069.237","51868.681"
"GVL","2022/23","3","Published","NaN","418.3","483.5","31250.0","12.869017898666668","106.658736256","3125000.0","0.0","208085.508","8062095.764","1.139518127E7","0.0","0.0","1.076909085E7","0.0","272529.392","19359.814","22664.9","309544.103","35729.256","21374.993","389313.252","55112.036","0.0","55112.036","1.139518127E7","1219874.433","442105.272","777769.161","0.0","0.0","3980.826","17287.986","764462.001","-462844.394","0.0","0.0","301617.607","0.0","301617.607"
"GVL","2022/23","2","Published","NaN","418.3","483.5","31250.0","19.470099968","106.7420976","3125000.0","0.0","210690.55","8067601.063","1.140329161E7","0.0","0.0","1.087025816E7","0.0","242531.73","19359.814","44852.418","360668.813","33652.407","17727.103","456900.741","185758.834","0.0","185758.834","1.140329161E7","926989.758","299379.229","627610.529","0.0","0.0","2660.208","11733.224","618537.513","-314317.201","0.0","0.0","304220.312","0.0","304220.312"
"GVL","2021/22","4","Audited","NaN","303.5","483.5","31250.0","3.5160485120000002","97.00705296","3125000.0","0.0","-93529.595","8352249.514","1.138371992E7","0.0","0.0","1.094697401E7","0.0","31.897","19007.814","6180.704","599849.281","16525.2","12853.209","635408.394","217702.197","0.0","217702.197","1.138371992E7","942558.931","399009.083","543549.848","0.0","0.0","59123.595","38157.131","564516.312","-452494.817","0.0","1109.864","110911.631","1035.115","109876.516"
"GVL","2021/22","1","Published","NaN","0.0","483.5","25000.0","-0.85948512","91.64942856","2500000.0","0.0","-208764.286","7051966.789","9343202.503","0.0","0.0","450.205","0.0","45.504","9865361.485","13936.006","1102973.142","1156.765","1901.352","1119967.265","1642621.955","0.0","1642621.955","9343202.504","0.0","0.0","0.0","0.0","0.0","10.0","5414.771","-5404.771","32.989","0.0","0.0","-5371.782","0.0","-5371.782"
"GVL","2025/26","3","Published","NaN","500.0","483.5","34375.0","19.177297260606057","125.77350973090908","3437500.0","0.0","885964.397","6454229.721","1.0777694118E7","0.0","0.0","9627945.623","0.0","191751.963","0.0","507275.592","281362.351","49981.387","156682.04","995301.37","37304.84","0.0","37304.84","1.0777694116E7","1295694.953","491533.973","804160.98","0.0","0.0","1522.625","21419.909","784263.696","-289849.001","0.0","0.0","494414.695","0.0","494414.695"
"GVL","2024/25","1","Published","NaN","566.0","483.5","31250.0","30.630685695999997","119.001230976","3125000.0","0.0","593788.468","7594103.004","1.1312891472E7","0.0","0.0","1.0256160716E7","0.0","279039.579","26082.944","177137.226","391102.275","130116.981","105236.813","803593.295","51985.063","0.0","51985.063","1.1312891471E7","567822.897","164453.713","403369.184","0.0","0.0","1042.33","7955.275","396456.239","-157154.007","0.0","0.0","239302.232","0.0","239302.232"
"GVL","2020/21","4","Audited","NaN","0.0","483.5","25000.0","-0.39199379999999995","91.86482439999999","2500000.0","0.0","-203379.39","6003970.483","8300591.093","0.0","0.0","444.572","0.0","58.618","9412214.843","32947.427","962375.16","16206.057","1901.352","1013429.996","2125556.934","0.0","2125556.934","8300591.095","0.0","0.0","0.0","0.0","0.0","0.448","10179.305","-10178.857","379.012","0.0","0.0","-9799.845","0.0","-9799.845"
"GVL","2024/25","3","Published","NaN","480.05","483.5","34375.0","14.487975951515152","112.00853230545454","3437500.0","0.0","412793.298","7342500.044","1.1192793342E7","0.0","0.0","1.0034470893E7","0.0","1748.623","26083.124","347802.218","313505.443","396266.923","108168.404","1165742.988","35251.791","0.0","35251.791","1.1192793837E7","1286493.842","476793.681","809700.161","0.0","0.0","3074.83","21800.629","790974.362","-417456.232","0.0","0.0","373518.13","0.0","373518.13"
"GVL","2022/23","4","Audited","NaN","385.0","483.5","31250.0","9.97005232","106.976966304","3125000.0","0.0","218030.197","7680898.324","1.102392852E7","0.0","0.0","1.077032833E7","0.0","160027.555","24627.854","106621.944","384718.227","33649.798","19620.686","544610.655","475665.878","0.0","475665.878","1.102392852E7","1544515.04","586244.644","958270.396","0.0","0.0","5443.434","21544.573","942169.257","-621146.422","0.0","3147.112","317875.723","6311.588","311564.135"
"GVL","2024/25","2","Published","NaN","538.0","483.5","31250.0","23.94666336","123.23015296000001","3125000.0","0.0","725942.28","7493853.724","1.1344796004E7","0.0","0.0","1.0145568664E7","0.0","1748.623","26083.124","329505.19","393720.847","393869.781","97829.778","1214925.596","43530.004","0.0","43530.004","1.1344796003E7","995860.874","316316.917","679543.957","0.0","0.0","2174.83","14730.22","666988.567","-292821.952","0.0","0.0","374166.615","0.0","374166.615"
"GVL","2022/23","4","Published","NaN","385.0","483.5","31250.0","10.20990816","107.216822176","3125000.0","0.0","225525.693","8080998.324","1.143152402E7","0.0","0.0","1.076652487E7","0.0","160027.555","24427.854","106621.944","389030.374","25219.909","21904.394","542776.621","62232.878","0.0","62232.878","1.143152402E7","1544515.04","586428.239","958086.801","0.0","0.0","5323.6","23158.825","940251.576","-621191.946","0.0","0.0","319059.63","0.0","319059.63"
"GVL","2021/22","2","Published","NaN","0.0","483.5","25000.0","6.0504108","94.85924332","2500000.0","0.0","-128518.917","7445401.064","9816882.147","0.0","0.0","1.058464517E7","0.0","45.257","11666.0","9354.729","783675.4935","25296.272","8609.262","826935.7565","1606410.038","0.0","1606410.038","9816882.148","292681.263","119167.496","173513.767","0.0","0.0","45882.273","20000.898","199395.142","-123157.908","0.0","0.0","76237.234","607.099","75630.135"
